SMILES,receptor,docking score
[H]c1nc(-c2ccnc(-c3nc(-c4cc5c([nH]c6ccccc65)c([H])n4)cc4c3[nH]c3ccccc34)n2)cc2c1[nH]c1ccccc12,5ht1b,-13.2
[H]c1ccnc2c1CC(c1cc3c([nH]c4ccccc43)c(-c3nc(-c4cn(C(N)=O)c5ccccc45)cc4c3[nH]c3ccccc34)n1)O2,5ht1b,-10.5
[H]c1nc(-c2nc(-c3nc(-c4cnn(C)c4[H])cc4c3[nH]c3ccccc34)cc3c2[nH]c2ccccc23)cc2c1[nH]c1ccccc12,5ht1b,-14.1
[H]c1cc2c([nH]c3ccccc32)c(-c2cc3c([nH]c4ccccc43)c(Cn3cc([H])c(=O)c4ccccc43)n2)n1,5ht1b,-13.1
[H]c1nc(-c2cnc3c(c2)CCCN3CC(C)(C)C)cc2c1[nH]c1ccccc12,5ht1b,-10.7
[H]CCCN1CCN(C(=S)Sc2nc([H])cc3c2[nH]c2ccccc23)CC1,5ht1b,-8.5
[H]c1nc(-c2nc(-c3cc4c([nH]c5ccccc54)c(-c4nccs4)n3)cc3c2[nH]c2ccccc23)cc2c1[nH]c1ccccc12,5ht1b,-10.7
[H]c1nc(-c2nc(-c3nc(-c4cccc(C)c4C)cc4c3[nH]c3ccccc34)cc3c2[nH]c2ccccc23)cc2c1[nH]c1ccccc12,5ht1b,-10.5
[H]c1nc(-c2nc(-c3cc4c([nH]c5ccccc54)c(-n4c(=O)sc5ccccc54)n3)cc3c2[nH]c2ccccc23)cc2c1[nH]c1ccccc12,5ht1b,-9.7
[H]c1nc(-c2nc(-c3nc(N4CCC5(CC4)OCCO5)cc4c3[nH]c3ccccc34)cc3c2[nH]c2ccccc23)cc2c1[nH]c1ccccc12,5ht1b,-10
[H]c1cc2c([nH]c3ccccc32)c(-c2[nH]c3ccccc3c2-c2cc3c([nH]c4ccccc43)c(N3CCCS3(=O)=O)n2)n1,5ht1b,-12.7
[H]c1cc2c([nH]c3ccccc32)c(-c2ccc3c(-c4nc([H])cc5c4[nH]c4ccccc45)nc(-c4nc([H])cc5c4[nH]c4ccccc45)nc3n2)n1,5ht1b,-13.1
[H]c1cc2c([nH]c3ccccc32)c(-c2sc([H])cc2-c2cc3c([nH]c4ccccc43)c(-c3cc4c([nH]c5ccccc54)c([H])n3)n2)n1,5ht1b,-13.4
[H]c1nc(-c2cc3c([nH]c4ccccc43)c(-c3cc4c([nH]c5ccccc54)c(N4C(N)=NC(N)=NC4(C)C)n3)n2)cc2c1[nH]c1ccccc12,5ht1b,-11.6
[H]C(Cc1nc(-c2nc(-c3cc4c([nH]c5ccccc54)c([H])n3)cc3c2[nH]c2ccccc23)cc2c1[nH]c1ccccc12)C(N)=O,5ht1b,-12.1
[H]c1cc2c([nH]c3ccccc32)c(-c2nc(-c3cc(C4c5cc6c(cc5C(Nc5cc7c([nH]c8ccccc87)c([H])n5)C5COC(=O)C45)OCO6)cc([H])c3O)cc3c2[nH]c2ccccc23)n1,5ht1b,9.7
[H]c1cc2c([nH]c3ccccc32)c(-c2cc3c([nH]c4ccccc43)c(-c3nc(-n4cccn4)cc4c3[nH]c3ccccc34)n2)n1,5ht1b,-15.8
[H]c1nc(-c2nc(-c3cc4c([nH]c5ccccc54)c(-c4cc5ccc(C)cc5[nH]c4=O)n3)cc3c2[nH]c2ccccc23)cc2c1[nH]c1ccccc12,5ht1b,-9.5
[H]c1cc2c([nH]c3ccccc32)c(-c2cc3c([nH]c4ccccc43)c(-c3c[nH]c(-c4cc5c([nH]c6ccccc65)c([H])n4)cc3=NC(C)C)n2)n1,5ht1b,-8.1
[H]c1cc2c([nH]c3ccccc32)c(-c2cc3c([nH]c4ccccc43)c(-c3nc(N4CCC(F)CC4)cc4c3[nH]c3ccccc34)n2)n1,5ht1b,-13.9
[H]c1nc(C2CN(C(=O)CCCCCCCCCCCCC)C(=O)O2)cc2c1[nH]c1ccccc12,5ht1b,-9.2
[H]c1cc2c([nH]c3ccccc32)c(-c2cc3c([nH]c4ccccc43)c(-c3cc4c([nH]c5ccccc54)c(-n4cnnc4)n3)n2)n1,5ht1b,-13.6
[H]c1cc2c([nH]c3ccccc32)c(C2CCN(C(=S)NS(=O)(=O)c3cccc4cccnc34)CC2)n1,5ht1b,-11.9
[H]c1nc(C2Cc3cc(C#N)ccc3N(C(C)C(N)=O)C2)cc2c1[nH]c1ccccc12,5ht1b,-10.9
[H]n1c([H])c(-c2cc3c([nH]c4ccccc43)c([H])n2)c2cc(-c3cc4c([nH]c5ccccc54)c(-c4nc([H])cc5c4[nH]c4ccccc45)n3)ccc21,5ht1b,-15.2
[H]c1cc2c([nH]c3ccccc32)c(-c2nc(-c3nc(-c4nonc4C)cc4c3[nH]c3ccccc34)cc3c2[nH]c2ccccc23)n1,5ht1b,-14.5
[H]=Cc1[nH]nc2cc(-c3cc4c([nH]c5ccccc54)c(-c4cc5c([nH]c6ccccc65)c(-c5cc6c([nH]c7ccccc76)c([H])n5)n4)n3)ccc12,5ht1b,-11
CC1(C)N=C(N)N=C(N)N1CCCCCC(=O)O,5ht1b,-7.2
[H]c1nc(-c2nc(-c3cc4c([nH]c5ccccc54)c(CCCCC)n3)cc3c2[nH]c2ccccc23)cc2c1[nH]c1ccccc12,5ht1b,-11.7
[H]c1cc2c([nH]c3ccccc32)c(-c2cc3c([nH]c4ccccc43)c(-c3oc(-c4nc([H])cc5c4[nH]c4ccccc45)nc3C#N)n2)n1,5ht1b,-13.3
[H]c1cc2c([nH]c3ccccc32)c(-c2nc(-n3c(-c4nc([H])cc5c4[nH]c4ccccc45)cc4cccc(C)c4c3=O)cc3c2[nH]c2ccccc23)n1,5ht1b,-8.3
[H]c1cc2c([nH]c3ccccc32)c(-c2cc3c([nH]c4ccccc43)c(-c3nc(-n4c(O)ccc4O)cc4c3[nH]c3ccccc34)n2)n1,5ht1b,-15
[H]c1nc(-c2cc3c([nH]c4ccccc43)c(-c3nc(-c4ccc5[nH]ccc5c4)cc4c3[nH]c3ccccc34)n2)cc2c1[nH]c1ccccc12,5ht1b,-16.4
[H]c1cc2c([nH]c3ccccc32)c(-c2nc(-c3cn(-c4c[nH]c5ccc(Br)cc45)c4ccccc4c3=O)cc3c2[nH]c2ccccc23)n1,5ht1b,-11.8
[H]c1nc(-c2nc(-c3c(C(=O)NN)[nH]c4ccccc34)cc3c2[nH]c2ccccc23)cc2c1[nH]c1ccccc12,5ht1b,-13.8
CC(=O)CN1CCS(=O)(=O)CC1,5ht1b,-5.3
[H]c1nc(-n2cc(-c3cc4c([nH]c5ccccc54)c(-c4cccc([H])c4C)n3)c(=O)c3ccccc32)cc2c1[nH]c1ccccc12,5ht1b,-15
[H]c1cc2c([nH]c3ccccc32)c(-c2ccc(F)c3c2CN(CC(C)O)CC3)n1,5ht1b,-10.5
[H]c1ccc2c(cnn2-c2cc3c([nH]c4ccccc43)c(-c3nc(-c4cn(C(N)=O)c5ccccc45)cc4c3[nH]c3ccccc34)n2)c1,5ht1b,-13.4
[H]c1cc2c([nH]c3ccccc32)c(-c2ccc3nc(-c4nc(-c5cc6c([nH]c7ccccc76)c([H])n5)cc5c4[nH]c4ccccc45)sc3c2)n1,5ht1b,-8.9
[H]c1nc(-c2nc(-c3nc(-n4nc(C)c([N+](=O)[O-])c4C)cc4c3[nH]c3ccccc34)cc3c2[nH]c2ccccc23)cc2c1[nH]c1ccccc12,5ht1b,-11.9
[H]=Cc1ccc([H])c([H])c1-n1cc(-c2cc3c([nH]c4ccccc43)c(C3(C#N)CCCCC3)n2)c(=O)c2ccccc21,5ht1b,-12
[H]c1cc2c([nH]c3ccccc32)c(NC(=S)Sc2nc(-c3cc4c([nH]c5ccccc54)c([H])n3)cc3c2[nH]c2ccccc23)n1,5ht1b,-13
[H]c1nc(-c2nc(-c3cc([H])c(C)n(-c4cc5c([nH]c6ccccc65)c([H])n4)c3=O)cc3c2[nH]c2ccccc23)cc2c1[nH]c1ccccc12,5ht1b,-12.9
[H]c1cc2c([nH]c3ccccc32)c(-c2nc(-c3nc(-c4cccc(F)c4)cc4c3[nH]c3ccccc34)cc3c2[nH]c2ccccc23)n1,5ht1b,-15.7
[H]c1cc2c([nH]c3ccccc32)c(-c2nc(-c3nc(C(C)C)cc4c3[nH]c3ccccc34)cc3c2[nH]c2ccccc23)n1,5ht1b,-14.7
[H]c1nc(-c2cc3c([nH]c4ccccc43)c(-c3cc4c([nH]c5ccccc54)c(-c4ccc5c(=O)c([H])coc5c4)n3)n2)cc2c1[nH]c1ccccc12,5ht1b,-7.9
[H]c1nc(-c2nc(-c3nc(-c4ccc(Cl)cc4F)cc4c3[nH]c3ccccc34)cc3c2[nH]c2ccccc23)cc2c1[nH]c1ccccc12,5ht1b,-14.6
[H]c1cc2c([nH]c3ccccc32)c(-c2cnc(C)nc2-c2nc(-c3cc4c([nH]c5ccccc54)c([H])n3)cc3c2[nH]c2ccccc23)n1,5ht1b,-12.5
[H]c1cc2c([nH]c3ccccc32)c(-c2c(C)c3ccc(-c4cc5c([nH]c6ccccc65)c(-c5nc([H])cc6c5[nH]c5ccccc56)n4)cc3oc2=O)n1,5ht1b,-10.9
[H]c1ccc(-c2nc(-c3nc(-c4nc([H])cc5c4[nH]c4ccccc45)cc4c3[nH]c3ccccc34)cc3c2[nH]c2ccccc23)nn1,5ht1b,-14.5
[H]c1cc2c([nH]c3ccccc32)c(-c2cc3c([nH]c4ccccc43)c(-c3nc(N4CC4)cc4c3[nH]c3ccccc34)n2)n1,5ht1b,-15
[H]c1cc2c([nH]c3ccccc32)c(-c2cc3c([nH]c4ccccc43)c(-c3nc(-c4ccc5c(n4)NCCC5)cc4c3[nH]c3ccccc34)n2)n1,5ht1b,-15.4
[H]c1cc2c([nH]c3ccccc32)c(-c2cc3c([nH]c4ccccc43)c(-c3nc(-c4nnc5ccccn45)cc4c3[nH]c3ccccc34)n2)n1,5ht1b,-16.4
[H]c1cc2c([nH]c3ccccc32)c(-c2ccc(C=C3C(=O)NC(=O)NC3=O)c([H])c2[H])n1,5ht1b,-12
[H]c1cc2c([nH]c3ccccc32)c(-c2cc(=O)nc(-c3cc4c([nH]c5ccccc54)c(-c4cc5c([nH]c6ccccc65)c([H])n4)n3)[nH]2)n1,5ht1b,-14.9
[H]c1nc(-c2cc3c([nH]c4ccccc43)c(-c3cc4c([nH]c5ccccc54)c(OC)n3)n2)cc2c1[nH]c1ccccc12,5ht1b,-12.1
[H]c1cc2c([nH]c3ccccc32)c(-c2ccc3c(c2)CN(CC(F)F)C3)n1,5ht1b,-10
[H]c1cc2c([nH]c3ccccc32)c(-c2nc(C3(C)CCN(c4c([H])oc5ccc([H])cc45)C3)cc3c2[nH]c2ccccc23)n1,5ht1b,-14.3
[H]c1[nH]c2ccccc2c1-c1cnn(-c2nc(-c3cc4c([nH]c5ccccc54)c([H])n3)cc3c2[nH]c2ccccc23)c1[H],5ht1b,-12.5
[H]c1cc2c([nH]c3ccccc32)c(-c2cc3c([nH]c4ccccc43)c(-c3cc4c([nH]c5ccccc54)c(-c4ccc(C)nn4)n3)n2)n1,5ht1b,-14.8
[H]CCCC(C(=O)O)N1CCC2OC(c3nc([H])cc4c3[nH]c3ccccc34)CCC21,5ht1b,-10.1
[H]c1nc(-c2nc(-c3cc4c([nH]c5ccccc54)c(-c4nccc(C)n4)n3)cc3c2[nH]c2ccccc23)cc2c1[nH]c1ccccc12,5ht1b,-9.1
[H]CCCCCCCCc1cc2c([nH]c3ccccc32)c(-c2cc3c([nH]c4ccccc43)c(-c3nc([H])cc4c3[nH]c3ccccc34)n2)n1,5ht1b,-12.8
[H]c1nc(C2Cc3ccccc3N2S(=O)(=O)c2ccc(F)c(F)c2)cc2c1[nH]c1ccccc12,5ht1b,-12.8
[H]c1nc(C2(S(=O)(=O)c3ccc(F)cc3)CCN(C(=O)CC)C2)cc2c1[nH]c1ccccc12,5ht1b,-11.1
[H]c1cc2c([nH]c3ccccc32)c(C2([H])CCCN(S(=O)(=O)c3ccc4ccccc4c3)C2)n1,5ht1b,-12.2
[H]c1cc2c([nH]c3ccccc32)c(-c2cc3c([nH]c4ccccc43)c(-c3nc(C(=O)N=c4[nH]nc([H])s4)cc4c3[nH]c3ccccc34)n2)n1,5ht1b,-14.5
[H]c1cc2c([nH]c3ccccc32)c(-c2nc(OS(=O)(=O)Nc3cc4c([nH]c5ccccc54)c([H])n3)cc3c2[nH]c2ccccc23)n1,5ht1b,-14.1
[H]=C1CCCC2(C)C1CCC2c1cc2c([nH]c3ccccc32)c(-c2cc3c([nH]c4ccccc43)c(-c3cc4c([nH]c5ccccc54)c([H])n3)n2)n1,5ht1b,-15.1
[H]c1nc(-c2nc(-c3cc4c([nH]c5ccccc54)c(-c4ccc(O)cc4)n3)cc3c2[nH]c2ccccc23)cc2c1[nH]c1ccccc12,5ht1b,-10.1
[H]c1cc2c([nH]c3ccccc32)c(-c2nc(-c3nc4ccccc4c(=O)n3-c3cc4c([nH]c5ccccc54)c([H])n3)cc3c2[nH]c2ccccc23)n1,5ht1b,-12.8
[H]c1cc2c([nH]c3ccccc32)c(-c2nc(-c3nc(C4CCCCCC4)cc4c3[nH]c3ccccc34)cc3c2[nH]c2ccccc23)n1,5ht1b,-14.7
[H]c1nc(-c2nc(-c3cc4c([nH]c5ccccc54)c(N4CCC(F)C4)n3)cc3c2[nH]c2ccccc23)cc2c1[nH]c1ccccc12,5ht1b,-11.9
[H]=CC(=O)C=Cc1ccc([H])c([H])c1-c1cc2c([nH]c3ccccc32)c([H])n1,5ht1b,-10.2
[H]c1cc2c([nH]c3ccccc32)c(-c2cc3c([nH]c4ccccc43)c(-c3cc4c([nH]c5ccccc54)c(-c4csc(=N)[nH]4)n3)n2)n1,5ht1b,-13.7
[H]C(CO)Cc1cc2c([nH]c3ccccc32)c(-c2nc(-c3nc([H])cc4c3[nH]c3ccccc34)cc3c2[nH]c2ccccc23)n1,5ht1b,-13.2
[H]c1nc(-c2cc3c([nH]c4ccccc43)c(C3(C)CCN3c3cc4c([nH]c5ccccc54)c([H])n3)n2)cc2c1[nH]c1ccccc12,5ht1b,-12.5
[H]c1nc(NS(=O)(=O)OC(C(=O)C(F)(F)F)C(C)C)cc2c1[nH]c1ccccc12,5ht1b,-9.1
[H]c1nc(-c2nc(-c3nc(-c4c[nH]c5ccc(Br)cc45)cc4c3[nH]c3ccccc34)cc3c2[nH]c2ccccc23)cc2c1[nH]c1ccccc12,5ht1b,-15.1
[H]c1nc(-c2sc(-c3cc4c([nH]c5ccccc54)c(-c4cc5c([nH]c6ccccc65)c([H])n4)n3)cc2C)cc2c1[nH]c1ccccc12,5ht1b,-9.7
[H]c1cc2c([nH]c3ccccc32)c(-c2nc(-c3cc4c([nH]c5ccccc54)c(N4CC(O)C4)n3)cc3c2[nH]c2ccccc23)n1,5ht1b,-13.2
[H]c1nc(-c2cc3c([nH]c4ccccc43)c(-c3cc4c([nH]c5ccccc54)c(-c4cc(Cl)c(Cl)cc4Cl)n3)n2)cc2c1[nH]c1ccccc12,5ht1b,-11.6
[H]c1nc(-c2nc(-c3nc(C(O)C(O)CO)cc4c3[nH]c3ccccc34)cc3c2[nH]c2ccccc23)cc2c1[nH]c1ccccc12,5ht1b,-11.2
[H]c1nc(-c2cc3c([nH]c4ccccc43)c(-c3nccnc3-c3cc4c([nH]c5ccccc54)c([H])n3)n2)cc2c1[nH]c1ccccc12,5ht1b,-15.2
[H]n1c(-c2cc3c([nH]c4ccccc43)c([H])n2)c(-c2nc(-c3cc4c([nH]c5ccccc54)c([H])n3)cc3c2[nH]c2ccccc23)c2cc(Cl)ccc21,5ht1b,-15.3
[H]CCCCc1nc(-c2c(-c3nc([H])cc4c3[nH]c3ccccc34)[nH]c3ccccc23)cc2c1[nH]c1ccccc12,5ht1b,-11
[H]c1cc2c([nH]c3ccccc32)c(-c2nc(-c3cc4c([nH]c5ccccc54)c(-c4cc[n+]([O-])cc4)n3)cc3c2[nH]c2ccccc23)n1,5ht1b,-11.2
[H]c1nc(C2CCCN(S(=O)(=O)c3c(F)cccc3F)C2)cc2c1[nH]c1ccccc12,5ht1b,-12
[H]c1cc2c([nH]c3ccccc32)c(-c2nc(-c3nc(SC(F)F)cc4c3[nH]c3ccccc34)cc3c2[nH]c2ccccc23)n1,5ht1b,-14.1
[H]c1cc2c([nH]c3ccccc32)c(C2OC(c3nc(-c4cc5c([nH]c6ccccc65)c([H])n4)cc4c3[nH]c3ccccc34)CC2O)n1,5ht1b,-14.3
[H]n1c(-c2nc([H])cc3c2[nH]c2ccccc23)c(O)n(-c2cn(-c3nc([H])cc4c3[nH]c3ccccc34)c3ccccc3c2=O)c1=O,5ht1b,-13.1
[H]c1cc2c([nH]c3ccccc32)c(C2Cc3ccccc3N2S(=O)(=O)c2cccc([N+](=O)[O-])c2)n1,5ht1b,-11.8
[H]c1cc2c([nH]c3ccccc32)c(-c2cc3c([nH]c4ccccc43)c(C3OC(c4cc5c([nH]c6ccccc65)c([H])n4)C(C)(O)C3O)n2)n1,5ht1b,-12.2
[H]c1cc2c([nH]c3ccccc32)c(-c2cc3c([nH]c4ccccc43)c(-c3cc4c([nH]c5ccccc54)c(CCC(O)CC(O)CC(=O)O)n3)n2)n1,5ht1b,-11.3
[H]c1cc2c([nH]c3ccccc32)c(-c2nc(-c3cc4ccc(-c5cc6c([nH]c7ccccc76)c([H])n5)c(C)c4oc3=O)cc3c2[nH]c2ccccc23)n1,5ht1b,-8.7
[H]CC([H])CN1CCC(c2nc([H])cc3c2[nH]c2ccccc23)(S(=O)(=O)c2ccc(F)cc2)C1,5ht1b,-10.2
[H]Cc1cc2c([nH]c3ccccc32)c(-c2nc(-c3cc4c([nH]c5ccccc54)c([H])n3)cc3c2[nH]c2ccccc23)n1,5ht1b,-13.3
CCC(C)COCOC,5ht1b,-4.4
[H]n1nc(-c2ccnc3cc(-c4cc5c([nH]c6ccccc65)c(-c5cc6c([nH]c7ccccc76)c([H])n5)n4)ccc23)c2c([H])cccc21,5ht1b,-12
[H]c1cc2c([nH]c3ccccc32)c(-c2nc3cccc(Cl)c3c(=O)n2-c2cc3c([nH]c4ccccc43)c(-c3cc4c([nH]c5ccccc54)c([H])n3)n2)n1,5ht1b,-5.2
[H]c1oc2ccc(-c3cc(C4c5cc6c(cc5C(NC(CC(=O)O)C(=O)O)C5COC(=O)C45)OCO6)cc([H])c3O)cc2c1[H],5ht1b,-11.9
[H]c1cc2c([nH]c3ccccc32)c(-c2nc(-c3cc4c([nH]c5ccccc54)c(-c4ccc5[nH]c(=N)[nH]c(=N)c5c4)n3)cc3c2[nH]c2ccccc23)n1,5ht1b,-10.8
[H]CC(=O)N=c1[nH]nc(-c2cc3c([nH]c4ccccc43)c(-n3cc(-c4nc([H])cc5c4[nH]c4ccccc45)c(=O)c4ccccc43)n2)s1,5ht1b,-11.5
[H]c1nc(SC(=S)NS(=O)(=O)c2cccc(F)c2)cc2c1[nH]c1ccccc12,5ht1b,-9.8
[H]c1nc(-c2nc(-c3nc(N4CCCCC4C)cc4c3[nH]c3ccccc34)cc3c2[nH]c2ccccc23)cc2c1[nH]c1ccccc12,5ht1b,-12.1
[H]c1cc2c([nH]c3ccccc32)c(-c2nc(-c3cc4c([nH]c5ccccc54)c(-c4ccc(Br)s4)n3)cc3c2[nH]c2ccccc23)n1,5ht1b,-10.3
[H]c1nc(-c2ccc(C=Cc3cccc(Br)c3)c([H])c2[H])cc2c1[nH]c1ccccc12,5ht1b,-11.1
[H]c1cc2c([nH]c3ccccc32)c(-c2cc3c([nH]c4ccccc43)c(-c3nc(-c4ccc5nc(C)cc([H])c5c4)cc4c3[nH]c3ccccc34)n2)n1,5ht1b,-16.9
[H]c1cc2c([nH]c3ccccc32)c(-c2cncc(-c3cc4c([nH]c5ccccc54)c(-c4nc([H])cc5c4[nH]c4ccccc45)n3)n2)n1,5ht1b,-14
[H]c1cc2c([nH]c3ccccc32)c(-c2nc(-c3nc(-c4cccc5[nH]c(=N)[nH]c(=N)c45)cc4c3[nH]c3ccccc34)cc3c2[nH]c2ccccc23)n1,5ht1b,-15.2
[H]CN1CCN(CCCNC2CCc3ccccc32)CC1,5ht1b,-7.6
[H]n1cnc2c(-c3nc(-c4cc5c([nH]c6ccccc65)c([H])n4)cc4c3[nH]c3ccccc34)cc(-c3nc([H])cc4c3[nH]c3ccccc34)cc21,5ht1b,-14.6
[H]c1cc(-c2cc3c([nH]c4ccccc43)c(-c3cc4c([nH]c5ccccc54)c(-c4cc5c([nH]c6ccccc65)c([H])n4)n3)n2)cc(C)n1,5ht1b,-13.6
[H]C(=O)C(Cc1nc(-c2cccc(-c3nc([H])cc4c3[nH]c3ccccc34)n2)cc2c1[nH]c1ccccc12)=NO,5ht1b,-12.3
[H]CC(=O)N=c1[nH]nc(-c2nc(-c3cc4c([nH]c5ccccc54)c(-c4nc([H])cc5c4[nH]c4ccccc45)n3)cc3c2[nH]c2ccccc23)s1,5ht1b,-8.7
[H]c1nc(-c2nc(C3([H])CCC(c4cc5c([nH]c6ccccc65)c([H])n4)C3)cc3c2[nH]c2ccccc23)cc2c1[nH]c1ccccc12,5ht1b,-11.4
[H]c1nc(-c2cc3c([nH]c4ccccc43)c(-c3nc(-c4cc(Br)c(O)c(Br)c4)cc4c3[nH]c3ccccc34)n2)cc2c1[nH]c1ccccc12,5ht1b,-9.6
[H]c1cc2c([nH]c3ccccc32)c(-c2nc(-c3cc4c([nH]c5ccccc54)c(-c4cn5cccnc5n4)n3)cc3c2[nH]c2ccccc23)n1,5ht1b,-11.1
[H]c1cc2c([nH]c3ccccc32)c(-c2c(Cl)cc(-c3cc4c([nH]c5ccccc54)c(-c4cc5c([nH]c6ccccc65)c([H])n4)n3)cc2Cl)n1,5ht1b,-9.4
[H]c1cc2c([nH]c3ccccc32)c(-c2nc(-c3nc(-c4c([H])nc5cc(C)ccn45)cc4c3[nH]c3ccccc34)cc3c2[nH]c2ccccc23)n1,5ht1b,-14.1
[H]c1cc2c([nH]c3ccccc32)c(-c2nc(-c3cc4c([nH]c5ccccc54)c(CC(C)(C)C)n3)cc3c2[nH]c2ccccc23)n1,5ht1b,-10.6
[H]c1nc(-c2nc(-c3cc4c([nH]c5ccccc54)c(CCN)n3)cc3c2[nH]c2ccccc23)cc2c1[nH]c1ccccc12,5ht1b,-12.5
C#CCNS(=O)(=O)N(C)C,5ht1b,-4.6
[H]c1nc(-c2ccc(C(=NO)NC(=O)N=c3cccc[nH]3)cn2)cc2c1[nH]c1ccccc12,5ht1b,-11.4
CN(C)S(=O)(=O)c1ccc(Br)cc1,5ht1b,-6.2
[H]c1cc2c([nH]c3ccccc32)c(C2CN(c3nc(-c4cc5c([nH]c6ccccc65)c([H])n4)cc4c3[nH]c3ccccc34)S(=O)(=O)C2)n1,5ht1b,-11.1
[H]c1cc2c([nH]c3ccccc32)c(-c2cc(-c3cc4c([nH]c5ccccc54)c([H])n3)cn2-c2cc3c([nH]c4ccccc43)c([H])n2)n1,5ht1b,-12.3
[H]c1cc2c([nH]c3ccccc32)c(N2CC(O)C(O)C(O)C2c2cc3c([nH]c4ccccc43)c(-c3cc4c([nH]c5ccccc54)c([H])n3)n2)n1,5ht1b,-13.1
[H]c1cc2c([nH]c3ccccc32)c(-c2nc(-c3nc(-n4ccnc4[N+](=O)[O-])cc4c3[nH]c3ccccc34)cc3c2[nH]c2ccccc23)n1,5ht1b,-13.7
[H]c1cc2c([nH]c3ccccc32)c(-n2cc(N(c3cc4c([nH]c5ccccc54)c([H])n3)C3CCCc4cccnc43)c(=O)c3ccccc32)n1,5ht1b,-14.2
[H]c1nc(-c2cc3c([nH]c4ccccc43)c(-c3cc4c([nH]c5ccccc54)c(-n4c(=S)[nH]c5cc([H])ccc5c4=O)n3)n2)cc2c1[nH]c1ccccc12,5ht1b,-11.9
[H]c1nc(-c2cc3c([nH]c4ccccc43)c(-c3cc4c([nH]c5ccccc54)c(N4CCC(C)CC4)n3)n2)cc2c1[nH]c1ccccc12,5ht1b,-10.3
[H]c1cc2c([nH]c3ccccc32)c(-c2cc3c([nH]c4ccccc43)c(-c3nn(-c4nc([H])cc5c4[nH]c4ccccc45)c4cccc([H])c34)n2)n1,5ht1b,-14.1
[H]c1nc(-c2nc(-c3nc(-c4nnc5n4CCCCC5)cc4c3[nH]c3ccccc34)cc3c2[nH]c2ccccc23)cc2c1[nH]c1ccccc12,5ht1b,-15.5
[H]c1cc2c([nH]c3ccccc32)c(-c2cc3c([nH]c4ccccc43)c(-c3cc4c([nH]c5ccccc54)c(C4CCC5C6CC=C7CC(O)CCC7(C)C6CCC45C)n3)n2)n1,5ht1b,-11.1
[H]C(=O)CCCC=Cc1ccc([H])c([H])c1-c1nc([H])cc2c1[nH]c1ccccc12,5ht1b,-9.6
[H]c1cc2c([nH]c3ccccc32)c(-c2nc(-c3nc(-c4cc5ccccc5cc4O)cc4c3[nH]c3ccccc34)cc3c2[nH]c2ccccc23)n1,5ht1b,-14.8
[H]c1cc2c([nH]c3ccccc32)c(-c2cc3c([nH]c4ccccc43)c(-c3nc(-c4ncccc4C)cc4c3[nH]c3ccccc34)n2)n1,5ht1b,-15.3
[H]c1nc(-c2nc(-c3cc4c([nH]c5ccccc54)c(-c4cc(Cl)cc(Cl)c4)n3)cc3c2[nH]c2ccccc23)cc2c1[nH]c1ccccc12,5ht1b,-9.5
[H]CCCCc1cc2c([nH]c3ccccc32)c(-c2nc(-c3cc4c([nH]c5ccccc54)c([H])n3)cc3c2[nH]c2ccccc23)n1,5ht1b,-13.1
[H]c1cc2c([nH]c3ccccc32)c(-c2cc3c([nH]c4ccccc43)c(-c3nc(-n4ncc(=O)[nH]c4=O)cc4c3[nH]c3ccccc34)n2)n1,5ht1b,-15.4
[H]c1cc2c([nH]c3ccccc32)c(-c2scc(-c3cc4c([nH]c5ccccc54)c([H])n3)c2-c2nc([H])cc3c2[nH]c2ccccc23)n1,5ht1b,-12.6
[H]c1nc(-c2nc(-c3nc(C4CC(=O)OC4O)cc4c3[nH]c3ccccc34)cc3c2[nH]c2ccccc23)cc2c1[nH]c1ccccc12,5ht1b,-13.6
[H]CCCC(c1cc2c([nH]c3ccccc32)c([H])n1)c1nc(-n2cc([H])c(=O)c3ccccc32)cc2c1[nH]c1ccccc12,5ht1b,-12.7
[H]c1oc2ccc([H])cc2c1-c1cc2c([nH]c3ccccc32)c(N2CCC2c2cc3c([nH]c4ccccc43)c([H])n2)n1,5ht1b,-13.9
[H]c1nc(-c2nc(-c3cc4c([nH]c5ccccc54)c(-c4csc(=N)[nH]4)n3)cc3c2[nH]c2ccccc23)cc2c1[nH]c1ccccc12,5ht1b,-10.2
[H]c1cc2c([nH]c3ccccc32)c(C(=O)NNC(=S)NCCCCCCCCCCCC)n1,5ht1b,-8.5
[H]c1cc2c([nH]c3ccccc32)c(-c2cc3c([nH]c4ccccc43)c(-c3ccc4[nH]c(=O)c(-c5cc6c([nH]c7ccccc76)c([H])n5)cc4c3)n2)n1,5ht1b,-10.9
[H]c1nc(-c2cc3c([nH]c4ccccc43)c(-c3cc4c([nH]c5ccccc54)c(CCCCCCC(=O)O)n3)n2)cc2c1[nH]c1ccccc12,5ht1b,-11.2
[H]C(Cc1nc(-c2nc([H])cc3c2[nH]c2ccccc23)cc2c1[nH]c1ccccc12)c1nc([H])cc2c1[nH]c1ccccc12,5ht1b,-13.8
[H]c1cc2c([nH]c3ccccc32)c(-c2cc3c([nH]c4ccccc43)c(C3COC4(CCN(c5nc([H])cc6c5[nH]c5ccccc56)CC4)C3)n2)n1,5ht1b,-11.7
[H]c1cc2c([nH]c3ccccc32)c(-c2nc(-n3cc(CCCO)c(=O)c4ccccc43)cc3c2[nH]c2ccccc23)n1,5ht1b,-12.5
